ProjID,Retail Store Number,Selling Location Type,Temperature,Movement period,Division,Store State,Account Format,Width,Traffic flow,Number of Segments,Number of Fixtures,Chain POG Field 7,Chain POG Field 8,Chain POG Field 9,Chain POG Field 10,StoreID,Planogram Number,Chain POG Field 1,Chain POG Field 2,Chain POG Field 3,# of Cooler Doors,Number of Stores,Chain POG Field 5,Chain POG Field 6,PlanoID,Wholesaler
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #487 (BLK),OPEN AIR,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #487 (BLK),Kroger #487 (BLK)|1|D011_L00487_D01_C270_V551_F006_MX_8447808,0%,,,,1,,D011_L00487_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #487 (BLK)|1|D011_L00487_D01_C270_V551_F006_MX_8447808,91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #487 (BLK),OPEN AIR,COLD,7,Kroger,GA,Supermarket,720,N/A,15,55,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #487 (BLK),Kroger #487 (BLK)|2|D011_L00487_D01_C270_V600_F060_MX_8447809,0%,,,,1,,D011_L00487_D01_C270_V600_F060_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #487 (BLK)|2|D011_L00487_D01_C270_V600_F060_MX_8447809,91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #499 (CHS),OPEN AIR,COLD,7,Kroger,SC,Supermarket,624,N/A,13,48,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #499 (CHS),Kroger #499 (CHS)|1|D011_L00499_D01_C270_VS01_F052_UX_8447847,70%,,,,1,,D011_L00499_D01_C270_VS01_F052_UX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #499 (CHS)|1|D011_L00499_D01_C270_VS01_F052_UX_8447847,23912-CHS
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #499 (CHS),OPEN AIR,COLD,7,Kroger,SC,Supermarket,81,N/A,3,13,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #499 (CHS),Kroger #499 (CHS)|2|D011_L00499_D01_C270_VS02_D003_UX_8447849,70%,,,,1,,D011_L00499_D01_C270_VS02_D003_UX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #499 (CHS)|2|D011_L00499_D01_C270_VS02_D003_UX_8447849,23912-CHS
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #625 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,432,N/A,9,38,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #625 (SAV),Kroger #625 (SAV)|2|D011_L00625_D01_C270_VS01_F036_MX_8447893,0%,,,,1,,D011_L00625_D01_C270_VS01_F036_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #625 (SAV)|2|D011_L00625_D01_C270_VS01_F036_MX_8447893,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #625 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,816,N/A,17,55,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #625 (SAV),Kroger #625 (SAV)|3|D011_L00625_D01_C270_VS02_F068_MX_8447895,0%,,,,1,,D011_L00625_D01_C270_VS02_F068_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #625 (SAV)|3|D011_L00625_D01_C270_VS02_F068_MX_8447895,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #609 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV),Kroger #609 (SAV)|1|D011_L00609_D01_C270_V480_F006_MX_8447851,0%,,,,1,,D011_L00609_D01_C270_V480_F006_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV)|1|D011_L00609_D01_C270_V480_F006_MX_8447851,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #609 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV),Kroger #609 (SAV)|2|D011_L00609_D01_C270_V551_F006_MX_8447852,0%,,,,1,,D011_L00609_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV)|2|D011_L00609_D01_C270_V551_F006_MX_8447852,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #609 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,816,N/A,17,68,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV),Kroger #609 (SAV)|3|D011_L00609_D01_C270_VS01_F068_MX_8727292,0%,,,,1,,D011_L00609_D01_C270_VS01_F068_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV)|3|D011_L00609_D01_C270_VS01_F068_MX_8727292,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #609 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,480,N/A,10,30,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV),Kroger #609 (SAV)|4|D011_L00609_D01_C270_VS02_F040_MX_8727293,70%,,,,1,,D011_L00609_D01_C270_VS02_F040_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV)|4|D011_L00609_D01_C270_VS02_F040_MX_8727293,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #609 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,432,N/A,9,38,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV),Kroger #609 (SAV)|5|D011_L00609_D01_C270_VS03_F036_MX_8447857,22%,,,,1,,D011_L00609_D01_C270_VS03_F036_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #609 (SAV)|5|D011_L00609_D01_C270_VS03_F036_MX_8447857,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #645 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #645 (SAV),Kroger #645 (SAV)|1|D011_L00645_D01_C270_V551_F006_MX_8447963,0%,,,,1,,D011_L00645_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #645 (SAV)|1|D011_L00645_D01_C270_V551_F006_MX_8447963,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #645 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,864,N/A,18,74,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #645 (SAV),Kroger #645 (SAV)|2|D011_L00645_D01_C270_V600_F072_MX_8447965,0%,,,,1,,D011_L00645_D01_C270_V600_F072_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #645 (SAV)|2|D011_L00645_D01_C270_V600_F072_MX_8447965,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #678 (COLA),OPEN AIR,COLD,7,Kroger,SC,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #678 (COLA),Kroger #678 (COLA)|1|D011_L00678_D01_C270_V551_F006_MX_8473027,41%,,,,1,,D011_L00678_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #678 (COLA)|1|D011_L00678_D01_C270_V551_F006_MX_8473027,33916-COLA
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #678 (COLA),OPEN AIR,COLD,7,Kroger,SC,Supermarket,888,N/A,19,69,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #678 (COLA),Kroger #678 (COLA)|2|D011_L00678_D01_C270_VS01_F074_MX_8472946,41%,,,,1,,D011_L00678_D01_C270_VS01_F074_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #678 (COLA)|2|D011_L00678_D01_C270_VS01_F074_MX_8472946,33916-COLA
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #678 (COLA),OPEN AIR,COLD,7,Kroger,SC,Supermarket,720,N/A,15,75,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #678 (COLA),Kroger #678 (COLA)|3|D011_L00678_D01_C270_VS02_F060_MX_8472948,84%,,,,1,,D011_L00678_D01_C270_VS02_F060_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #678 (COLA)|3|D011_L00678_D01_C270_VS02_F060_MX_8472948,33916-COLA
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #671 (CHS),OPEN AIR,COLD,7,Kroger,SC,Supermarket,480,N/A,10,34,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #671 (CHS),Kroger #671 (CHS)|2|D011_L00671_D01_C270_VS02_F040_UX_8448000,73%,,,,1,,D011_L00671_D01_C270_VS02_F040_UX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #671 (CHS)|2|D011_L00671_D01_C270_VS02_F040_UX_8448000,23912-CHS
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #671 (CHS),OPEN AIR,COLD,7,Kroger,SC,Supermarket,432,N/A,9,31,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #671 (CHS),Kroger #671 (CHS)|3|D011_L00671_D01_C270_VS03_F036_UX_8448001,73%,,,,1,,D011_L00671_D01_C270_VS03_F036_UX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #671 (CHS)|3|D011_L00671_D01_C270_VS03_F036_UX_8448001,23912-CHS
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #688 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #688 (SAV),Kroger #688 (SAV)|1|D011_L00688_D01_C270_V551_F006_MX_8448057,0%,,,,1,,D011_L00688_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #688 (SAV)|1|D011_L00688_D01_C270_V551_F006_MX_8448057,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #688 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,1008,N/A,21,76,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #688 (SAV),Kroger #688 (SAV)|2|D011_L00688_D01_C270_V600_F084_MX_8448059,52%,,,,1,,D011_L00688_D01_C270_V600_F084_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #688 (SAV)|2|D011_L00688_D01_C270_V600_F084_MX_8448059,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #697 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #697 (SAV),Kroger #697 (SAV)|1|D011_L00697_D01_C270_V551_F006_MX_8448085,0%,,,,1,,D011_L00697_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #697 (SAV)|1|D011_L00697_D01_C270_V551_F006_MX_8448085,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #697 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,816,N/A,17,68,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #697 (SAV),Kroger #697 (SAV)|2|D011_L00697_D01_C270_VS01_F068_MX_8448086,0%,,,,1,,D011_L00697_D01_C270_VS01_F068_MX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #697 (SAV)|2|D011_L00697_D01_C270_VS01_F068_MX_8448086,21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #979 (SAV),OPEN AIR,COLD,7,Kroger,GA,Supermarket,672,N/A,14,54,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #979 (SAV),Kroger #979 (SAV)|1|Kroger #979 (SAV),0%,,,,1,,D011_L00979_D01_C270_V800_F056_VX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #979 (SAV)|1|Kroger #979 (SAV),21075-SAV
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #703 (CHS),OPEN AIR,COLD,7,Kroger,SC,Supermarket,624,N/A,13,52,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #703 (CHS),Kroger #703 (CHS)|1|D011_L00703_D01_C270_VS01_F052_UX_8448097,81%,,,,1,,D011_L00703_D01_C270_VS01_F052_UX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #703 (CHS)|1|D011_L00703_D01_C270_VS01_F052_UX_8448097,23912-CHS
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #703 (CHS),OPEN AIR,COLD,7,Kroger,SC,Supermarket,720,N/A,15,63,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #703 (CHS),Kroger #703 (CHS)|2|D011_L00703_D01_C270_VS02_F060_UX_8448099,70%,,,,1,,D011_L00703_D01_C270_VS02_F060_UX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #703 (CHS)|2|D011_L00703_D01_C270_VS02_F060_UX_8448099,23912-CHS
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #703 (CHS),OPEN AIR,COLD,7,Kroger,SC,Supermarket,48,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #703 (CHS),Kroger #703 (CHS)|3|D011_L00703_D01_C270_VS03_F004_UX_8448102,0%,,,,1,,D011_L00703_D01_C270_VS03_F004_UX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #703 (CHS)|3|D011_L00703_D01_C270_VS03_F004_UX_8448102,23912-CHS
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Kroger #703 (CHS),OPEN AIR,COLD,7,Kroger,SC,Supermarket,624,N/A,13,52,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #703 (CHS),Kroger #703 (CHS)|4|D011_L00703_D01_C270_VS04_F052_UX_8448103,81%,,,,1,,D011_L00703_D01_C270_VS04_F052_UX,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Kroger #703 (CHS)|4|D011_L00703_D01_C270_VS04_F052_UX_8448103,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #418 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,768,N/A,16,60,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #418 (SAV),Kroger #418 (SAV)|1|Kroger #418 (SAV),0%,,,,1,,D011_L00418_D01_C270_V800_F064_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #418 (SAV)|1|Kroger #418 (SAV),21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #439 (BLK),DOORS,COLD,7,Kroger,GA,Supermarket,912,N/A,19,69,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #439 (BLK),Kroger #439 (BLK)|1|Kroger #439 (BLK),1%,,,,1,,D011_L00439_D01_C270_V600_F076_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #439 (BLK)|1|Kroger #439 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #460 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,504,N/A,11,40,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #460 (SAV),Kroger #460 (SAV)|1|Kroger #460 (SAV),1%,,,,1,,D011_L00460_D01_C270_V900_F042_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #460 (SAV)|1|Kroger #460 (SAV),21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #487 (BLK),DOORS,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #487 (BLK),Kroger #487 (BLK)|1|D011_L00487_D01_C270_V551_F006_MX_8447808,0%,,,,1,,D011_L00487_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #487 (BLK)|1|D011_L00487_D01_C270_V551_F006_MX_8447808,91094-BLK
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #487 (BLK),DOORS,COLD,7,Kroger,GA,Supermarket,720,N/A,15,55,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #487 (BLK),Kroger #487 (BLK)|2|D011_L00487_D01_C270_V600_F060_MX_8447809,0%,,,,1,,D011_L00487_D01_C270_V600_F060_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #487 (BLK)|2|D011_L00487_D01_C270_V600_F060_MX_8447809,91094-BLK
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #499 (CHS),DOORS,COLD,7,Kroger,SC,Supermarket,624,N/A,13,48,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #499 (CHS),Kroger #499 (CHS)|1|D011_L00499_D01_C270_VS01_F052_UX_8447847,70%,,,,1,,D011_L00499_D01_C270_VS01_F052_UX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #499 (CHS)|1|D011_L00499_D01_C270_VS01_F052_UX_8447847,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #499 (CHS),DOORS,COLD,7,Kroger,SC,Supermarket,81,N/A,3,13,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #499 (CHS),Kroger #499 (CHS)|2|D011_L00499_D01_C270_VS02_D003_UX_8447849,70%,,,,1,,D011_L00499_D01_C270_VS02_D003_UX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #499 (CHS)|2|D011_L00499_D01_C270_VS02_D003_UX_8447849,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #609 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV),Kroger #609 (SAV)|1|D011_L00609_D01_C270_V480_F006_MX_8447851,0%,,,,1,,D011_L00609_D01_C270_V480_F006_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV)|1|D011_L00609_D01_C270_V480_F006_MX_8447851,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #609 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV),Kroger #609 (SAV)|2|D011_L00609_D01_C270_V551_F006_MX_8447852,0%,,,,1,,D011_L00609_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV)|2|D011_L00609_D01_C270_V551_F006_MX_8447852,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #609 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,816,N/A,17,68,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV),Kroger #609 (SAV)|3|D011_L00609_D01_C270_VS01_F068_MX_8727292,0%,,,,1,,D011_L00609_D01_C270_VS01_F068_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV)|3|D011_L00609_D01_C270_VS01_F068_MX_8727292,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #609 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,480,N/A,10,30,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV),Kroger #609 (SAV)|4|D011_L00609_D01_C270_VS02_F040_MX_8727293,70%,,,,1,,D011_L00609_D01_C270_VS02_F040_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV)|4|D011_L00609_D01_C270_VS02_F040_MX_8727293,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #609 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,432,N/A,9,38,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV),Kroger #609 (SAV)|5|D011_L00609_D01_C270_VS03_F036_MX_8447857,22%,,,,1,,D011_L00609_D01_C270_VS03_F036_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #609 (SAV)|5|D011_L00609_D01_C270_VS03_F036_MX_8447857,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #625 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,432,N/A,9,38,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #625 (SAV),Kroger #625 (SAV)|2|D011_L00625_D01_C270_VS01_F036_MX_8447893,0%,,,,1,,D011_L00625_D01_C270_VS01_F036_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #625 (SAV)|2|D011_L00625_D01_C270_VS01_F036_MX_8447893,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #625 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,816,N/A,17,55,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #625 (SAV),Kroger #625 (SAV)|3|D011_L00625_D01_C270_VS02_F068_MX_8447895,0%,,,,1,,D011_L00625_D01_C270_VS02_F068_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #625 (SAV)|3|D011_L00625_D01_C270_VS02_F068_MX_8447895,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #645 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #645 (SAV),Kroger #645 (SAV)|1|D011_L00645_D01_C270_V551_F006_MX_8447963,0%,,,,1,,D011_L00645_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #645 (SAV)|1|D011_L00645_D01_C270_V551_F006_MX_8447963,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #645 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,864,N/A,18,74,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #645 (SAV),Kroger #645 (SAV)|2|D011_L00645_D01_C270_V600_F072_MX_8447965,0%,,,,1,,D011_L00645_D01_C270_V600_F072_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #645 (SAV)|2|D011_L00645_D01_C270_V600_F072_MX_8447965,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #671 (CHS),DOORS,COLD,7,Kroger,SC,Supermarket,480,N/A,10,34,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #671 (CHS),Kroger #671 (CHS)|2|D011_L00671_D01_C270_VS02_F040_UX_8448000,73%,,,,1,,D011_L00671_D01_C270_VS02_F040_UX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #671 (CHS)|2|D011_L00671_D01_C270_VS02_F040_UX_8448000,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #671 (CHS),DOORS,COLD,7,Kroger,SC,Supermarket,432,N/A,9,31,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #671 (CHS),Kroger #671 (CHS)|3|D011_L00671_D01_C270_VS03_F036_UX_8448001,73%,,,,1,,D011_L00671_D01_C270_VS03_F036_UX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #671 (CHS)|3|D011_L00671_D01_C270_VS03_F036_UX_8448001,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #688 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #688 (SAV),Kroger #688 (SAV)|1|D011_L00688_D01_C270_V551_F006_MX_8448057,0%,,,,1,,D011_L00688_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #688 (SAV)|1|D011_L00688_D01_C270_V551_F006_MX_8448057,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #688 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,1008,N/A,21,76,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #688 (SAV),Kroger #688 (SAV)|2|D011_L00688_D01_C270_V600_F084_MX_8448059,52%,,,,1,,D011_L00688_D01_C270_V600_F084_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #688 (SAV)|2|D011_L00688_D01_C270_V600_F084_MX_8448059,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #697 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,72,N/A,2,10,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #697 (SAV),Kroger #697 (SAV)|1|D011_L00697_D01_C270_V551_F006_MX_8448085,0%,,,,1,,D011_L00697_D01_C270_V551_F006_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #697 (SAV)|1|D011_L00697_D01_C270_V551_F006_MX_8448085,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #697 (SAV),DOORS,COLD,7,Kroger,GA,Supermarket,816,N/A,17,68,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #697 (SAV),Kroger #697 (SAV)|2|D011_L00697_D01_C270_VS01_F068_MX_8448086,0%,,,,1,,D011_L00697_D01_C270_VS01_F068_MX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #697 (SAV)|2|D011_L00697_D01_C270_VS01_F068_MX_8448086,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Kroger #703 (CHS),DOORS,COLD,7,Kroger,SC,Supermarket,624,N/A,13,52,P01 W02 Y2026,11,,,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #703 (CHS),Kroger #703 (CHS)|1|D011_L00703_D01_C270_VS01_F052_UX_8448097,81%,,,,1,,D011_L00703_D01_C270_VS01_F052_UX,Shelf IQ PowerBI 2026 - Chain.csv|Kroger #703 (CHS)|1|D011_L00703_D01_C270_VS01_F052_UX_8448097,23912-CHS
